image_path,label
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan99.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan55.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan56.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan44.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan58.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan21.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan66.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan61.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan80.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan95.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan92.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan47.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan90.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan31.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/pepes_ikan/pepes_ikan43.jpg,pepes_ikan
/content/dataset/dataset_indonesian_food/risol/risol93.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol50.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol84.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol46.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol96.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol10.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol61.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol49.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol31.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol42.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol67.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol32.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol88.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol2.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol15.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol45.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol9.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol98.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol52.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol22.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol94.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol6.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol39.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol13.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol79.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol90.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol51.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol86.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol8.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol43.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol25.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol71.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol16.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol20.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol100.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol4.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol89.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol35.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol55.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol47.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol76.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol24.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol14.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol69.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol41.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol85.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol62.png,risol
/content/dataset/dataset_indonesian_food/risol/risol60.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol48.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol7.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol27.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol28.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol58.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol78.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol19.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol95.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol44.png,risol
/content/dataset/dataset_indonesian_food/risol/risol80.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol38.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol73.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol83.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol3.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol53.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol57.jpeg,risol
/content/dataset/dataset_indonesian_food/risol/risol5.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol30.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol65.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol99.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol12.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol36.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol11.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol77.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol81.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol91.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol82.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol23.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol92.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol17.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol26.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol1.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol37.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol72.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol64.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol56.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol21.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol18.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol34.png,risol
/content/dataset/dataset_indonesian_food/risol/risol66.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol54.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol33.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol29.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol97.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol59.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol74.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol63.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol75.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol68.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol40.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol87.jpg,risol
/content/dataset/dataset_indonesian_food/risol/risol70.jpg,risol
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon47.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon75.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon53.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon82.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon2.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon67.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon63.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon70.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon49.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon35.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon37.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon13.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon16.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon100.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon58.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon80.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon91.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon98.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon4.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon25.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon10.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon93.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon86.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon46.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon30.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon39.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon85.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon59.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon54.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon43.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon41.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon83.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon50.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon18.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon6.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon42.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon29.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon28.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon36.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon90.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon15.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon68.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon22.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon32.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon65.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon48.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon40.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon76.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon87.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon72.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon73.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon55.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon3.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon66.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon21.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon95.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon89.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon14.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon94.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon38.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon9.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon57.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon8.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon79.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon20.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon78.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon71.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon74.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon11.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon62.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon77.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon19.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon34.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon99.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon26.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon61.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon56.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon51.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon33.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon44.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon27.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon17.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon84.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon60.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon45.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon92.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon24.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon69.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon88.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon1.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon31.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon64.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon97.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon23.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon52.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon81.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon12.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon7.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon96.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/bika_ambon/bika_ambon5.jpg,bika_ambon
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam31.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam19.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam17.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam84.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam6.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam43.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam74.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam63.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam41.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam49.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam94.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam37.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam4.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam70.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam7.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam65.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam44.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam66.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam86.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam88.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam22.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam16.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam42.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam93.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam15.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam79.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam39.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam12.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam57.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam26.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam21.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam34.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam69.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam24.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam20.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam99.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam36.jpg,mie_ayam
/content/dataset/dataset_indonesian_food/mie_ayam/mie_ayam13.jpg,mie_ayam
